,begin,end,file
3579,696607,696792,TRAIN/DR1/FECD0/SI788.WAV
3580,696792,697006,TRAIN/DR1/FECD0/SX68.WAV
3581,697006,697177,TRAIN/DR1/FECD0/SI1418.WAV
3582,697177,697476,TRAIN/DR1/FKFB0/SA1.WAV
3583,697476,697612,TRAIN/DR1/FDML0/SX159.WAV
3584,697612,697787,TRAIN/DR1/FECD0/SA2.WAV
3585,697787,697999,TRAIN/DR1/FETB0/SX158.WAV
3586,697999,698169,TRAIN/DR1/FECD0/SA2.WAV
3587,698169,698432,TRAIN/DR1/FJSP0/SX174.WAV
3588,698432,698647,TRAIN/DR1/FECD0/SX68.WAV
3589,698647,698810,TRAIN/DR1/FECD0/SX158.WAV
3590,698810,699045,TRAIN/DR1/FETB0/SA1.WAV
3591,699045,699214,TRAIN/DR1/FECD0/SA1.WAV
3592,699214,699542,TRAIN/DR1/FKFB0/SI1608.WAV
3593,699542,699711,TRAIN/DR1/FECD0/SA2.WAV
3594,699711,699872,TRAIN/DR1/FECD0/SI2048.WAV
3595,699872,700055,TRAIN/DR1/FECD0/SX338.WAV
3596,700055,700241,TRAIN/DR1/FECD0/SA1.WAV
3597,700241,700387,TRAIN/DR1/FDML0/SX159.WAV
3598,700387,700540,TRAIN/DR1/FECD0/SI1418.WAV
3599,700540,700717,TRAIN/DR1/FETB0/SA1.WAV
3600,700717,700964,TRAIN/DR1/FETB0/SA1.WAV
3601,700964,701175,TRAIN/DR1/FECD0/SI2048.WAV
3602,701175,701339,TRAIN/DR1/FDML0/SX429.WAV
3603,701339,701664,TRAIN/DR1/FJSP0/SX264.WAV
3604,701664,701965,TRAIN/DR1/FJSP0/SX84.WAV
3605,701965,702160,TRAIN/DR1/FDML0/SX429.WAV
3606,702160,702381,TRAIN/DR1/FETB0/SI1778.WAV
3607,702381,702590,TRAIN/DR1/FECD0/SI788.WAV
3608,702590,702811,TRAIN/DR1/FETB0/SI1778.WAV
3609,702811,703077,TRAIN/DR1/FETB0/SX158.WAV
3610,703077,703290,TRAIN/DR1/FETB0/SA1.WAV
3611,703290,703459,TRAIN/DR1/FECD0/SX158.WAV
3612,703459,703721,TRAIN/DR1/FKFB0/SA2.WAV
3613,703721,703817,TRAIN/DR1/FDAW0/SX146.WAV
3614,703817,704016,TRAIN/DR1/FETB0/SI518.WAV
3615,704016,704173,TRAIN/DR1/FECD0/SX158.WAV
3616,704173,704386,TRAIN/DR1/FJSP0/SA1.WAV
3617,704386,704554,TRAIN/DR1/FECD0/SX248.WAV
3618,704554,704722,TRAIN/DR1/FETB0/SX338.WAV
3619,704722,704907,TRAIN/DR1/FETB0/SA1.WAV
3620,704907,705135,TRAIN/DR1/FECD0/SX428.WAV
3621,705135,705333,TRAIN/DR1/FECD0/SI1418.WAV
3622,705333,705630,TRAIN/DR1/FJSP0/SA2.WAV
3623,705630,705739,TRAIN/DR1/FDAW0/SX56.WAV
3624,705739,706024,TRAIN/DR1/FJSP0/SX354.WAV
3625,706024,706288,TRAIN/DR1/FETB0/SX68.WAV
3626,706288,706496,TRAIN/DR1/FECD0/SX428.WAV
3627,706496,706689,TRAIN/DR1/FDML0/SX429.WAV
3628,706689,707016,TRAIN/DR1/FETB0/SX248.WAV
3629,707016,707128,TRAIN/DR1/FDAW0/SI1406.WAV
3630,707128,707335,TRAIN/DR1/FETB0/SI1148.WAV
3631,707335,707544,TRAIN/DR1/FECD0/SX158.WAV
3632,707544,707751,TRAIN/DR1/FETB0/SA1.WAV
3633,707751,708077,TRAIN/DR1/FKFB0/SX168.WAV
3634,708077,708304,TRAIN/DR1/FETB0/SX338.WAV
3635,708304,708447,TRAIN/DR1/FDML0/SX69.WAV
3636,708447,708597,TRAIN/DR1/FECD0/SA1.WAV
3637,708597,708813,TRAIN/DR1/FETB0/SA1.WAV
3638,708813,709027,TRAIN/DR1/FJSP0/SA1.WAV
3639,709027,709198,TRAIN/DR1/FECD0/SI788.WAV
3640,709198,709410,TRAIN/DR1/FETB0/SI1148.WAV
3641,709410,709585,TRAIN/DR1/FECD0/SX158.WAV
3642,709585,709696,TRAIN/DR1/FDML0/SI1149.WAV
3643,709696,709798,TRAIN/DR1/FDAW0/SX326.WAV
3644,709798,709980,TRAIN/DR1/FECD0/SI788.WAV
3645,709980,710215,TRAIN/DR1/FJSP0/SI1434.WAV
3646,710215,710328,TRAIN/DR1/FDML0/SX339.WAV
3647,710328,710578,TRAIN/DR1/FJSP0/SX84.WAV
3648,710578,710823,TRAIN/DR1/FJSP0/SA2.WAV
3649,710823,711009,TRAIN/DR1/FETB0/SI1778.WAV
3650,711009,711206,TRAIN/DR1/FECD0/SX338.WAV
3651,711206,711378,TRAIN/DR1/FECD0/SI1418.WAV
3652,711378,711623,TRAIN/DR1/FJSP0/SX264.WAV
3653,711623,711783,TRAIN/DR1/FECD0/SI1418.WAV
3654,711783,711960,TRAIN/DR1/FDML0/SX339.WAV
3655,711960,712134,TRAIN/DR1/FECD0/SX248.WAV
3656,712134,712264,TRAIN/DR1/FDML0/SX339.WAV
3657,712264,712449,TRAIN/DR1/FETB0/SI1778.WAV
3658,712449,712649,TRAIN/DR1/FETB0/SI1778.WAV
3659,712649,712817,TRAIN/DR1/FECD0/SX158.WAV
3660,712817,713094,TRAIN/DR1/FETB0/SA1.WAV
3661,713094,713341,TRAIN/DR1/FETB0/SA1.WAV
3662,713341,713524,TRAIN/DR1/FDML0/SX249.WAV
3663,713524,713729,TRAIN/DR1/FECD0/SI2048.WAV
3664,713729,713950,TRAIN/DR1/FETB0/SX158.WAV
3665,713950,714177,TRAIN/DR1/FETB0/SX428.WAV
3666,714177,714320,TRAIN/DR1/FDAW0/SX56.WAV
3667,714320,714646,TRAIN/DR1/FMEM0/SI1377.WAV
3668,714646,714905,TRAIN/DR1/FETB0/SI1148.WAV
3669,714905,715109,TRAIN/DR1/FECD0/SI2048.WAV
3670,715109,715305,TRAIN/DR1/FETB0/SA2.WAV
3671,715305,715485,TRAIN/DR1/FECD0/SX248.WAV
3672,715485,715653,TRAIN/DR1/FECD0/SI2048.WAV
3673,715653,715754,TRAIN/DR1/FDAW0/SX416.WAV
3674,715754,716060,TRAIN/DR1/FJSP0/SX444.WAV
3675,716060,716278,TRAIN/DR1/FJSP0/SI1763.WAV
3676,716278,716505,TRAIN/DR1/FETB0/SI1778.WAV
3677,716505,716660,TRAIN/DR1/FDML0/SX69.WAV
3678,716660,716822,TRAIN/DR1/FECD0/SX428.WAV
3679,716822,717004,TRAIN/DR1/FETB0/SI518.WAV
3680,717004,717288,TRAIN/DR1/FETB0/SA1.WAV
3681,717288,717495,TRAIN/DR1/FECD0/SI788.WAV
3682,717495,717909,TRAIN/DR1/FJSP0/SX84.WAV
3683,717909,718032,TRAIN/DR1/FDAW0/SX326.WAV
3684,718032,718193,TRAIN/DR1/FDAW0/SX416.WAV
3685,718193,718424,TRAIN/DR1/FETB0/SA2.WAV
3686,718424,718679,TRAIN/DR1/FECD0/SI1418.WAV
3687,718679,719024,TRAIN/DR1/FMEM0/SI1377.WAV
3688,719024,719241,TRAIN/DR1/FETB0/SA1.WAV
3689,719241,719460,TRAIN/DR1/FECD0/SI2048.WAV
3690,719460,719685,TRAIN/DR1/FETB0/SI1778.WAV
3691,719685,719848,TRAIN/DR1/FECD0/SI788.WAV
3692,719848,720138,TRAIN/DR1/FKFB0/SX78.WAV
3693,720138,720307,TRAIN/DR1/FECD0/SX338.WAV
3694,720307,720426,TRAIN/DR1/FDML0/SI1779.WAV
3695,720426,720621,TRAIN/DR1/FETB0/SA1.WAV
3696,720621,720804,TRAIN/DR1/FECD0/SX338.WAV
3697,720804,721017,TRAIN/DR1/FETB0/SI518.WAV
3698,721017,721243,TRAIN/DR1/FETB0/SA1.WAV
3699,721243,721415,TRAIN/DR1/FETB0/SX158.WAV
3700,721415,721626,TRAIN/DR1/FECD0/SX338.WAV
3701,721626,721849,TRAIN/DR1/FECD0/SI2048.WAV
3702,721849,722145,TRAIN/DR1/FKFB0/SX168.WAV
3703,722145,722429,TRAIN/DR1/FECD0/SX338.WAV
3704,722429,722561,TRAIN/DR1/FDML0/SI1149.WAV
3705,722561,722757,TRAIN/DR1/FETB0/SX158.WAV
3706,722757,722931,TRAIN/DR1/FECD0/SI2048.WAV
3707,722931,723148,TRAIN/DR1/FECD0/SI788.WAV
3708,723148,723328,TRAIN/DR1/FECD0/SI788.WAV
3709,723328,723559,TRAIN/DR1/FETB0/SA2.WAV
3710,723559,723789,TRAIN/DR1/FETB0/SI1148.WAV
3711,723789,723960,TRAIN/DR1/FECD0/SI788.WAV
3712,723960,724143,TRAIN/DR1/FECD0/SI788.WAV
3713,724143,724332,TRAIN/DR1/FECD0/SI788.WAV
3714,724332,724498,TRAIN/DR1/FECD0/SI788.WAV
3715,724498,724751,TRAIN/DR1/FETB0/SX68.WAV
3716,724751,724884,TRAIN/DR1/FDML0/SI2075.WAV
3717,724884,725137,TRAIN/DR1/FJSP0/SA2.WAV
3718,725137,725303,TRAIN/DR1/FECD0/SX428.WAV
3719,725303,725476,TRAIN/DR1/FECD0/SI2048.WAV
3720,725476,725683,TRAIN/DR1/FETB0/SA1.WAV
3721,725683,725880,TRAIN/DR1/FECD0/SI2048.WAV
3722,725880,726150,TRAIN/DR1/FJSP0/SX264.WAV
3723,726150,726302,TRAIN/DR1/FECD0/SA1.WAV
3724,726302,726439,TRAIN/DR1/FDAW0/SX56.WAV
3725,726439,726656,TRAIN/DR1/FETB0/SX158.WAV
3726,726656,726829,TRAIN/DR1/FECD0/SI2048.WAV
3727,726829,727010,TRAIN/DR1/FECD0/SI788.WAV
3728,727010,727212,TRAIN/DR1/FECD0/SX248.WAV
3729,727212,727418,TRAIN/DR1/FETB0/SA1.WAV
3730,727418,727612,TRAIN/DR1/FECD0/SX338.WAV
3731,727612,727773,TRAIN/DR1/FECD0/SI2048.WAV
3732,727773,727968,TRAIN/DR1/FETB0/SX248.WAV
3733,727968,728177,TRAIN/DR1/FETB0/SI1148.WAV
3734,728177,728468,TRAIN/DR1/FJSP0/SX174.WAV
3735,728468,728635,TRAIN/DR1/FETB0/SA2.WAV
3736,728635,728738,TRAIN/DR1/FDAW0/SX56.WAV
3737,728738,728877,TRAIN/DR1/FDML0/SX159.WAV
3738,728877,729066,TRAIN/DR1/FECD0/SX428.WAV
3739,729066,729232,TRAIN/DR1/FECD0/SI1418.WAV
3740,729232,729447,TRAIN/DR1/FETB0/SA1.WAV
3741,729447,729641,TRAIN/DR1/FECD0/SX68.WAV
3742,729641,729823,TRAIN/DR1/FDML0/SX339.WAV
3743,729823,729934,TRAIN/DR1/FDML0/SI1149.WAV
3744,729934,730232,TRAIN/DR1/FKFB0/SA1.WAV
3745,730232,730441,TRAIN/DR1/FECD0/SX428.WAV
3746,730441,730591,TRAIN/DR1/FDML0/SX69.WAV
3747,730591,730755,TRAIN/DR1/FECD0/SA2.WAV
3748,730755,730922,TRAIN/DR1/FECD0/SX428.WAV
3749,730922,731105,TRAIN/DR1/FECD0/SX158.WAV
3750,731105,731300,TRAIN/DR1/FETB0/SA1.WAV
3751,731300,731465,TRAIN/DR1/FECD0/SX248.WAV
3752,731465,731748,TRAIN/DR1/FJSP0/SX354.WAV
3753,731748,731891,TRAIN/DR1/FECD0/SA2.WAV
3754,731891,732017,TRAIN/DR1/FDML0/SX159.WAV
3755,732017,732233,TRAIN/DR1/FETB0/SI1148.WAV
3756,732233,732409,TRAIN/DR1/FECD0/SA2.WAV
3757,732409,732656,TRAIN/DR1/FKFB0/SI978.WAV
3758,732656,732855,TRAIN/DR1/FETB0/SI1148.WAV
3759,732855,733035,TRAIN/DR1/FECD0/SX248.WAV
3760,733035,733296,TRAIN/DR1/FECD0/SX428.WAV
3761,733296,733519,TRAIN/DR1/FECD0/SI2048.WAV
3762,733519,733731,TRAIN/DR1/FECD0/SI1418.WAV
3763,733731,734036,TRAIN/DR1/FJSP0/SX444.WAV
3764,734036,734342,TRAIN/DR1/FKFB0/SX438.WAV
3765,734342,734564,TRAIN/DR1/FECD0/SX428.WAV
3766,734564,734773,TRAIN/DR1/FECD0/SI2048.WAV
3767,734773,734997,TRAIN/DR1/FECD0/SX248.WAV
3768,734997,735136,TRAIN/DR1/FDML0/SX249.WAV
3769,735136,735285,TRAIN/DR1/FDAW0/SX56.WAV
3770,735285,735514,TRAIN/DR1/FETB0/SA1.WAV
3771,735514,735707,TRAIN/DR1/FECD0/SX248.WAV
3772,735707,736024,TRAIN/DR1/FKFB0/SX438.WAV
3773,736024,736159,TRAIN/DR1/FDML0/SI1149.WAV
3774,736159,736454,TRAIN/DR1/FJSP0/SI804.WAV
3775,736454,736654,TRAIN/DR1/FETB0/SA1.WAV
3776,736654,736836,TRAIN/DR1/FECD0/SX158.WAV
3777,736836,737069,TRAIN/DR1/FECD0/SX428.WAV
3778,737069,737203,TRAIN/DR1/FECD0/SA1.WAV
3779,737203,737354,TRAIN/DR1/FDML0/SA1.WAV
3780,737354,737543,TRAIN/DR1/FECD0/SX68.WAV
3781,737543,737690,TRAIN/DR1/FECD0/SI1418.WAV
3782,737690,737915,TRAIN/DR1/FETB0/SX428.WAV
3783,737915,738169,TRAIN/DR1/FJSP0/SX84.WAV
3784,738169,738331,TRAIN/DR1/FECD0/SI1418.WAV
3785,738331,738472,TRAIN/DR1/FECD0/SX248.WAV
3786,738472,738621,TRAIN/DR1/FECD0/SA1.WAV
3787,738621,738743,TRAIN/DR1/FDML0/SI2075.WAV
3788,738743,738874,TRAIN/DR1/FECD0/SX158.WAV
3789,738874,739051,TRAIN/DR1/FETB0/SA2.WAV
3790,739051,739262,TRAIN/DR1/FETB0/SA2.WAV
3791,739262,739426,TRAIN/DR1/FECD0/SI788.WAV
3792,739426,739771,TRAIN/DR1/FKFB0/SX348.WAV
3793,739771,739928,TRAIN/DR1/FECD0/SI2048.WAV
3794,739928,740077,TRAIN/DR1/FDML0/SX249.WAV
3795,740077,740308,TRAIN/DR1/FJSP0/SA1.WAV
3796,740308,740594,TRAIN/DR1/FJSP0/SI1763.WAV
3797,740594,740788,TRAIN/DR1/FETB0/SI1148.WAV
3798,740788,740961,TRAIN/DR1/FECD0/SI2048.WAV
3799,740961,741104,TRAIN/DR1/FECD0/SA1.WAV
3800,741104,741333,TRAIN/DR1/FETB0/SA2.WAV
3801,741333,741502,TRAIN/DR1/FECD0/SX158.WAV
3802,741502,741649,TRAIN/DR1/FECD0/SI1418.WAV
3803,741649,741768,TRAIN/DR1/FDML0/SI1779.WAV
3804,741768,741983,TRAIN/DR1/FETB0/SI1148.WAV
3805,741983,742163,TRAIN/DR1/FETB0/SA1.WAV
3806,742163,742376,TRAIN/DR1/FECD0/SX428.WAV
3807,742376,742681,TRAIN/DR1/FJSP0/SX84.WAV
3808,742681,742891,TRAIN/DR1/FETB0/SI518.WAV
3809,742891,743066,TRAIN/DR1/FETB0/SA2.WAV
3810,743066,743275,TRAIN/DR1/FETB0/SA1.WAV
3811,743275,743449,TRAIN/DR1/FECD0/SI2048.WAV
3812,743449,743566,TRAIN/DR1/FDML0/SI1779.WAV
3813,743566,743788,TRAIN/DR1/FETB0/SX428.WAV
3814,743788,743966,TRAIN/DR1/FECD0/SX248.WAV
3815,743966,744197,TRAIN/DR1/FJSP0/SA2.WAV
3816,744197,744404,TRAIN/DR1/FETB0/SI1778.WAV
3817,744404,744569,TRAIN/DR1/FECD0/SA1.WAV
3818,744569,744732,TRAIN/DR1/FECD0/SI2048.WAV
3819,744732,744940,TRAIN/DR1/FETB0/SX68.WAV
3820,744940,745128,TRAIN/DR1/FECD0/SX428.WAV
3821,745128,745282,TRAIN/DR1/FECD0/SA2.WAV
3822,745282,745543,TRAIN/DR1/FJSP0/SA2.WAV
3823,745543,745717,TRAIN/DR1/FDML0/SI2075.WAV
3824,745717,745872,TRAIN/DR1/FECD0/SX158.WAV
3825,745872,746043,TRAIN/DR1/FETB0/SI518.WAV
3826,746043,746171,TRAIN/DR1/FDML0/SI2075.WAV
3827,746171,746410,TRAIN/DR1/FJSP0/SI1434.WAV
3828,746410,746636,TRAIN/DR1/FECD0/SX68.WAV
3829,746636,746777,TRAIN/DR1/FECD0/SI2048.WAV
3830,746777,746952,TRAIN/DR1/FECD0/SX68.WAV
3831,746952,747091,TRAIN/DR1/FECD0/SA1.WAV
3832,747091,747186,TRAIN/DR1/FDAW0/SX56.WAV
3833,747186,747257,TRAIN/DR1/FDAW0/SI1406.WAV
3834,747257,747505,TRAIN/DR1/FKFB0/SI2238.WAV
3835,747505,747680,TRAIN/DR1/FDML0/SX69.WAV
3836,747680,747860,TRAIN/DR1/FETB0/SX158.WAV
3837,747860,748050,TRAIN/DR1/FETB0/SA1.WAV
3838,748050,748201,TRAIN/DR1/FETB0/SI1778.WAV
3839,748201,748343,TRAIN/DR1/FECD0/SA2.WAV
3840,748343,748530,TRAIN/DR1/FECD0/SX338.WAV
3841,748530,748750,TRAIN/DR1/FECD0/SI1418.WAV
3842,748750,748992,TRAIN/DR1/FKFB0/SI1608.WAV
3843,748992,749069,TRAIN/DR1/FDAW0/SX236.WAV
3844,749069,749294,TRAIN/DR1/FETB0/SX338.WAV
3845,749294,749528,TRAIN/DR1/FETB0/SX428.WAV
3846,749528,749718,TRAIN/DR1/FECD0/SI2048.WAV
3847,749718,749938,TRAIN/DR1/FJSP0/SI1434.WAV
3848,749938,750123,TRAIN/DR1/FECD0/SX248.WAV
3849,750123,750243,TRAIN/DR1/FDML0/SX159.WAV
3850,750243,750431,TRAIN/DR1/FECD0/SX428.WAV
3851,750431,750577,TRAIN/DR1/FECD0/SA2.WAV
3852,750577,750858,TRAIN/DR1/FKFB0/SX78.WAV
3853,750858,751018,TRAIN/DR1/FECD0/SX68.WAV
3854,751018,751140,TRAIN/DR1/FDML0/SX159.WAV
3855,751140,751336,TRAIN/DR1/FETB0/SI1148.WAV
3856,751336,751479,TRAIN/DR1/FDML0/SX429.WAV
3857,751479,751750,TRAIN/DR1/FJSP0/SX354.WAV
3858,751750,751871,TRAIN/DR1/FDML0/SX159.WAV
3859,751871,752009,TRAIN/DR1/FECD0/SA2.WAV
3860,752009,752224,TRAIN/DR1/FETB0/SA1.WAV
3861,752224,752416,TRAIN/DR1/FECD0/SI2048.WAV
3862,752416,752549,TRAIN/DR1/FDAW0/SX56.WAV
3863,752549,752725,TRAIN/DR1/FDML0/SX69.WAV
3864,752725,752887,TRAIN/DR1/FECD0/SX158.WAV
3865,752887,753064,TRAIN/DR1/FECD0/SX248.WAV
3866,753064,753213,TRAIN/DR1/FDML0/SX339.WAV
3867,753213,753434,TRAIN/DR1/FETB0/SX158.WAV
3868,753434,753632,TRAIN/DR1/FETB0/SX248.WAV
3869,753632,753795,TRAIN/DR1/FECD0/SI2048.WAV
3870,753795,753988,TRAIN/DR1/FECD0/SX68.WAV
3871,753988,754137,TRAIN/DR1/FECD0/SI788.WAV
3872,754137,754368,TRAIN/DR1/FJSP0/SI804.WAV
3873,754368,754489,TRAIN/DR1/FDML0/SX69.WAV
3874,754489,754648,TRAIN/DR1/FECD0/SX338.WAV
3875,754648,754799,TRAIN/DR1/FECD0/SX248.WAV
3876,754799,754933,TRAIN/DR1/FECD0/SA2.WAV
3877,754933,755103,TRAIN/DR1/FDML0/SX429.WAV
3878,755103,755328,TRAIN/DR1/FJSP0/SX174.WAV
3879,755328,755446,TRAIN/DR1/FDML0/SI1149.WAV
3880,755446,755685,TRAIN/DR1/FECD0/SX68.WAV
3881,755685,755862,TRAIN/DR1/FECD0/SI1418.WAV
3882,755862,756187,TRAIN/DR1/FJSP0/SX84.WAV
3883,756187,756370,TRAIN/DR1/FECD0/SX158.WAV
3884,756370,756503,TRAIN/DR1/FDML0/SA1.WAV
3885,756503,756730,TRAIN/DR1/FETB0/SX428.WAV
3886,756730,756944,TRAIN/DR1/FETB0/SI518.WAV
3887,756944,757123,TRAIN/DR1/FECD0/SA1.WAV
3888,757123,757299,TRAIN/DR1/FECD0/SX248.WAV
3889,757299,757502,TRAIN/DR1/FETB0/SA2.WAV
3890,757502,757707,TRAIN/DR1/FETB0/SA1.WAV
3891,757707,757856,TRAIN/DR1/FECD0/SA2.WAV
3892,757856,757962,TRAIN/DR1/FDAW0/SX416.WAV
3893,757962,758221,TRAIN/DR1/FJSP0/SX264.WAV
3894,758221,758580,TRAIN/DR1/FJSP0/SX84.WAV
3895,758580,758738,TRAIN/DR1/FECD0/SI788.WAV
3896,758738,758955,TRAIN/DR1/FETB0/SX428.WAV
3897,758955,759101,TRAIN/DR1/FECD0/SI2048.WAV
3898,759101,759278,TRAIN/DR1/FETB0/SX338.WAV
3899,759278,759445,TRAIN/DR1/FECD0/SX338.WAV
3900,759445,759660,TRAIN/DR1/FECD0/SX428.WAV
3901,759660,759843,TRAIN/DR1/FECD0/SA1.WAV
3902,759843,760074,TRAIN/DR1/FETB0/SX428.WAV
3903,760074,760175,TRAIN/DR1/FDAW0/SX146.WAV
3904,760175,760418,TRAIN/DR1/FETB0/SX248.WAV
3905,760418,760577,TRAIN/DR1/FECD0/SI2048.WAV
3906,760577,760785,TRAIN/DR1/FETB0/SA2.WAV
3907,760785,760929,TRAIN/DR1/FDML0/SA1.WAV
3908,760929,761120,TRAIN/DR1/FECD0/SX428.WAV
3909,761120,761339,TRAIN/DR1/FETB0/SX68.WAV
3910,761339,761550,TRAIN/DR1/FECD0/SX68.WAV
3911,761550,761724,TRAIN/DR1/FECD0/SI788.WAV
3912,761724,761945,TRAIN/DR1/FETB0/SA1.WAV
3913,761945,762078,TRAIN/DR1/FECD0/SI1418.WAV
3914,762078,762301,TRAIN/DR1/FETB0/SA1.WAV
3915,762301,762475,TRAIN/DR1/FDML0/SX429.WAV
3916,762475,762670,TRAIN/DR1/FETB0/SI1148.WAV
3917,762670,762870,TRAIN/DR1/FETB0/SI1778.WAV
3918,762870,763060,TRAIN/DR1/FETB0/SA1.WAV
3919,763060,763212,TRAIN/DR1/FECD0/SA1.WAV
3920,763212,763398,TRAIN/DR1/FECD0/SX428.WAV
3921,763398,763601,TRAIN/DR1/FECD0/SI1418.WAV
3922,763601,763876,TRAIN/DR1/FKFB0/SA1.WAV
3923,763876,764066,TRAIN/DR1/FECD0/SX428.WAV
3924,764066,764237,TRAIN/DR1/FECD0/SX338.WAV
3925,764237,764401,TRAIN/DR1/FECD0/SA2.WAV
3926,764401,764622,TRAIN/DR1/FETB0/SX248.WAV
3927,764622,764780,TRAIN/DR1/FECD0/SI2048.WAV
3928,764780,764955,TRAIN/DR1/FETB0/SI518.WAV
3929,764955,765127,TRAIN/DR1/FECD0/SX248.WAV
3930,765127,765365,TRAIN/DR1/FECD0/SX428.WAV
3931,765365,765576,TRAIN/DR1/FECD0/SI788.WAV
3932,765576,765775,TRAIN/DR1/FECD0/SI1418.WAV
3933,765775,765977,TRAIN/DR1/FECD0/SA2.WAV
3934,765977,766277,TRAIN/DR1/FKFB0/SA2.WAV
3935,766277,766467,TRAIN/DR1/FECD0/SX338.WAV
3936,766467,766631,TRAIN/DR1/FECD0/SI1418.WAV
3937,766631,766828,TRAIN/DR1/FECD0/SA2.WAV
3938,766828,767049,TRAIN/DR1/FETB0/SI518.WAV
3939,767049,767215,TRAIN/DR1/FDML0/SI2075.WAV
3940,767215,767416,TRAIN/DR1/FECD0/SX68.WAV
3941,767416,767648,TRAIN/DR1/FECD0/SX158.WAV
3942,767648,767764,TRAIN/DR1/FDML0/SI1149.WAV
3943,767764,767901,TRAIN/DR1/FDML0/SX429.WAV
3944,767901,768088,TRAIN/DR1/FETB0/SA1.WAV
3945,768088,768377,TRAIN/DR1/FKFB0/SA2.WAV
3946,768377,768560,TRAIN/DR1/FECD0/SI788.WAV
3947,768560,768819,TRAIN/DR1/FETB0/SX428.WAV
3948,768819,768959,TRAIN/DR1/FDML0/SI1149.WAV
3949,768959,769203,TRAIN/DR1/FETB0/SI1148.WAV
3950,769203,769399,TRAIN/DR1/FETB0/SA2.WAV
3951,769399,769547,TRAIN/DR1/FECD0/SA2.WAV
3952,769547,769843,TRAIN/DR1/FKFB0/SI978.WAV
3953,769843,770094,TRAIN/DR1/FJSP0/SX84.WAV
3954,770094,770190,TRAIN/DR1/FDML0/SA1.WAV
3955,770190,770438,TRAIN/DR1/FJSP0/SX264.WAV
3956,770438,770620,TRAIN/DR1/FECD0/SX338.WAV
3957,770620,770770,TRAIN/DR1/FECD0/SA2.WAV
3958,770770,770902,TRAIN/DR1/FECD0/SI788.WAV
3959,770902,771041,TRAIN/DR1/FECD0/SI788.WAV
3960,771041,771225,TRAIN/DR1/FECD0/SX428.WAV
3961,771225,771372,TRAIN/DR1/FECD0/SA1.WAV
3962,771372,771585,TRAIN/DR1/FECD0/SI788.WAV
3963,771585,771686,TRAIN/DR1/FDAW0/SX416.WAV
3964,771686,771999,TRAIN/DR1/FJSP0/SX264.WAV
3965,771999,772134,TRAIN/DR1/FECD0/SI1418.WAV
3966,772134,772290,TRAIN/DR1/FETB0/SA2.WAV
3967,772290,772401,TRAIN/DR1/FDML0/SX429.WAV
3968,772401,772585,TRAIN/DR1/FECD0/SI788.WAV
3969,772585,772719,TRAIN/DR1/FECD0/SI788.WAV
3970,772719,772928,TRAIN/DR1/FETB0/SA1.WAV
3971,772928,773089,TRAIN/DR1/FECD0/SI2048.WAV
3972,773089,773340,TRAIN/DR1/FKFB0/SI2238.WAV
3973,773340,773487,TRAIN/DR1/FECD0/SX158.WAV
3974,773487,773636,TRAIN/DR1/FDAW0/SX56.WAV
3975,773636,773856,TRAIN/DR1/FETB0/SX428.WAV
3976,773856,774054,TRAIN/DR1/FETB0/SI1148.WAV
3977,774054,774317,TRAIN/DR1/FJSP0/SA2.WAV
3978,774317,774542,TRAIN/DR1/FETB0/SX248.WAV
3979,774542,774711,TRAIN/DR1/FECD0/SX158.WAV
3980,774711,774956,TRAIN/DR1/FETB0/SA1.WAV
3981,774956,775131,TRAIN/DR1/FECD0/SA1.WAV
3982,775131,775321,TRAIN/DR1/FECD0/SX428.WAV
3983,775321,775503,TRAIN/DR1/FDML0/SX429.WAV
3984,775503,775785,TRAIN/DR1/FJSP0/SX174.WAV
3985,775785,775964,TRAIN/DR1/FDML0/SX69.WAV
3986,775964,776179,TRAIN/DR1/FETB0/SI1148.WAV
3987,776179,776393,TRAIN/DR1/FETB0/SI1778.WAV
3988,776393,776581,TRAIN/DR1/FETB0/SA2.WAV
3989,776581,776753,TRAIN/DR1/FECD0/SA1.WAV
3990,776753,776962,TRAIN/DR1/FECD0/SX338.WAV
3991,776962,777122,TRAIN/DR1/FECD0/SA2.WAV
3992,777122,777403,TRAIN/DR1/FJSP0/SI1434.WAV
3993,777403,777608,TRAIN/DR1/FECD0/SX428.WAV
3994,777608,777892,TRAIN/DR1/FJSP0/SX444.WAV
3995,777892,778061,TRAIN/DR1/FECD0/SX248.WAV
3996,778061,778236,TRAIN/DR1/FECD0/SI2048.WAV
3997,778236,778400,TRAIN/DR1/FDML0/SX249.WAV
3998,778400,778561,TRAIN/DR1/FDML0/SX429.WAV
3999,778561,778729,TRAIN/DR1/FETB0/SA2.WAV
4000,778729,778940,TRAIN/DR1/FECD0/SX68.WAV
4001,778940,779096,TRAIN/DR1/FECD0/SI2048.WAV
4002,779096,779254,TRAIN/DR1/FECD0/SX248.WAV
4003,779254,779357,TRAIN/DR1/FDAW0/SX236.WAV
4004,779357,779518,TRAIN/DR1/FECD0/SX248.WAV
4005,779518,779686,TRAIN/DR1/FECD0/SI2048.WAV
4006,779686,779888,TRAIN/DR1/FECD0/SX248.WAV
4007,779888,780153,TRAIN/DR1/FKFB0/SX348.WAV
4008,780153,780347,TRAIN/DR1/FETB0/SI518.WAV
4009,780347,780564,TRAIN/DR1/FETB0/SX338.WAV
